,Unnamed: 0.1,Unnamed: 0,title,tmdbid,rank,release_date,runtime,summary,genres,production,country,director,starring,poster_path,study_level
10,10,30,Taken,8681,7.393,2008-02-18,94,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.","Action, Thriller",EuropaCorp,France,Pierre Morel,"Famke Janssen, Rubens Hyka, Christy Reese, Holly Valance, David Warshofsky, Liam Neeson, Ivette González, Fani Kolarova, Arben Bajraktaraj, Nathan Rippy, Jalil Naciri, Nicolas Giraud, Marc Amyot, Bertrand Treuil, Nabil Massad, Olivier Rabourdin, Jon Gries, Leland Orser, Maggie Grace, Michel Flash, Radivoje Bukvić, Valentin Kalaj, George Hertzberg, Camille Japy, Anca Radici, Mathieu Busson, Katie Cassidy, Xander Berkeley, Tommy Spahija, Goran Kostić, Héléna Soubeyrand, Edwin Krüger, Gérard Watkins, Opender Singh, Anatole Taubman, Christophe Kourotchkine",/y5Va1WXDX6nZElVirPrGxf6w99B.jpg,B2
11,11,31,Deadpool,293660,7.623,2016-02-09,108,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.","Action, Adventure, Comedy",20th Century Fox,United States of America,Tim Miller,"Ed Skrein, Morena Baccarin, Cindy Piper, Victoria De Mare, Matthew Hoglie, Naika Toussaint, Ryan Reynolds, Fabiola Colmenero, Justyn Shippelt, Heather Ashley Chase, Hugh Scott, Paul Belsito, Style Dayne, Stan Lee, Kyle Cassie, Em Haine, Andre Tricoteux, Jed Rees, Gina Carano, Leslie Uggams, Randal Reeder, Paul Lazenby, Rob Hayter, Olesia Shewchuk, Stefan Kapičić, Rachel Sheen, Taylor Hickson, Chad Riley, Kyle Rideout, Jason William Day, T.J. Miller, Brianna Hildebrand, Ayzee, Aatash Amir, Michael Benyaer, Karan Soni, Donna Yamamoto, Benjamin Wilkinson, Isaac C. Singleton Jr., Darcey Johnson, Kayla Adams",/3E53WEZJqP6aM84D8CckXx4pIHw.jpg,B1
12,12,32,The Maze Runner,198663,7.2,2014-09-10,113,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow “runners” for a shot at escape.","Action, Mystery, Science Fiction, Thriller",Ingenious Media,United States of America,Wes Ball,"Tyler Harrison, Landon Hazel, Darryl Harvey, Gentry Williams, Ki Hong Lee, Joe Adler, Sawyer Pierce, Lane Westerhaus, SanChavis Torns, Johnny Stockwell, Gary Hood, Travis Michael Myers, Carol Jean Wells, Chris Sheffield, Cory Gooding, Andrew Varenhorst, Janet L'Aube, Jacob Latimore, Dylan O'Brien, Aml Ameen, Adriana Acosta, Blake Cooper, Dustin Guitreau, Patricia Clarkson, Zach Nichols, Mark Gibson, John Langston, Will Poulter, Chad Martinez, Dexter Darden, Alexander Flores, Bryce Romero, Jeff Wiesen, Michael Bow, Kaya Scodelario, Thomas Brodie-Sangster, Cazi Greene, Don McManus, Tommy Sheppard, Dylan Gaspard, Jerry Clark, Randall D. Cunningham, James Dashner, Nick Killebrew, Weston Rachal, Duane Cothren, Lester Millet, Michael Deville",/ode14q7WtDugFDp78fo9lCsmay9.jpg,C1
13,13,34,The Incredibles,9806,7.7,2004-10-27,115,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.","Action, Adventure, Animation, Family",Walt Disney Pictures,United States of America,Brad Bird,"Louis Gonzales, Spencer Fox, Mary Elizabeth Clark, Jeff Pidgeon, Juliet Pokorny, Brad Bird, Peter Sohn, Dominique Louis, John Ratzenberger, Juliet Greenberg, Lori Richardson, Dennis 'D.J.' Jennings, Nicholas Bird, Lou Romano, Bud Luckey, Mark Andrews, Kimberly Adair Clark, Frank Thomas, Patrick Walker, Eli Fucile, Wayne Canney, Wallace Shawn, Louis Martin Braga III, Ted Mathot, Sarah Vowell, Elizabeth Greenberg, Randy Nelson, Katherine Ringgold, A.J. Riebli III, Samuel L. Jackson, Pamela Gaye Walker, Jazzie Mahannah, Ollie Johnston, Joe Ranft, Deirdre Warin, Andrew Stanton, Holly Hunter, Brad Lewis, Elizabeth Peña, Stephen Schaffer, Bob Scott, Billy Guardino, Pete Docter, Jean Sincere, Teddy Newton, Jason Lee, Michael Bird, Bret Parker, Craig T. Nelson, Bob Peterson, Maeve Andrews",/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,B1
14,14,36,Harry Potter and the Chamber of Secrets,672,7.7,2002-11-13,161,"Cars fly, trees fight back, and a mysterious house-elf comes to warn Harry Potter at the start of his second year at Hogwarts. Adventure and danger await when bloody writing on a wall announces: The Chamber Of Secrets Has Been Opened. To save Hogwarts will require all of Harry, Ron and Hermione’s magical abilities and courage.","Adventure, Fantasy",Warner Bros. Pictures,United Kingdom,Chris Columbus,"Edward Randell, Robert Ayres, Alan Rickman, David Bradley, Robbie Coltrane, Scot Fearn, Matthew Lewis, Kenneth Branagh, Peter O'Farrell, Jason Isaacs, Edward Tudor-Pole, Heather Bleasdale, Sally Mortemore, John Cleese, James Phelps, Devon Murray, Harry Taylor, Richard Griffiths, Julian Glover, Julie Walters, Brendan Columbus, Josh Herdman, Violet Columbus, Robert Hardy, Jim Norton, Sean Biggerstaff, Gemma Padley, Louis Doyle, Chris Rankin, Helen Stuart, Hugh Mitchell, Bonnie Wright, David Massam, Eleanor Columbus, Emma Watson, Alfred Burke, Tom Knight, Oliver Phelps, Veronica Clifford, Alfred Enoch, Rupert Grint, Leslie Phillips, Christian Coulson, Gemma Jones, Shirley Henderson, Warwick Davis, Jamie Yeates, Richard Harris, Tom Felton, Les Bubb, David Churchyard, Daisy Bates, Miriam Margolyes, Zoe Sugg, Jenny Tarren, David Tysall, Ana Mulvoy Ten, Emily Dale, David Holmes, Ben Borowiecki, Peter Taylor, Harry Melling, Isabella Columbus, Tony Christian, Toby Jones, Martin Bayfield, Luke Youngblood, Daniel Radcliffe, Fiona Shaw, Mark Williams, Danielle Tabor, Rochelle Douglas, Jamie Waylett, Charlotte Skeoch, Maggie Smith",/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg,B2
15,15,39,Toy Story,862,8.0,1995-10-30,81,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.","Animation, Adventure, Family, Comedy",Pixar,United States of America,John Lasseter,"Jan Rabson, Wallace Shawn, Sam Lasseter, Jim Varney, Penn Jillette, Spencer Aste, Kendall Cunningham, Jeff Pidgeon, Tracy Fraim, Jonathan Benair, Cody Dorkin, R. Lee Ermey, Tom Hanks, Bill Farmer, John Ratzenberger, Laurie Metcalf, Tim Allen, Brittany Levenbrown, Scott McAfee, Lisa Bradley, Sarah Freeman, John Morris, Erik von Detten, John Lasseter, Jack Angel, Mickie McGowan, Debi Derryberry, Phil Proctor, Joe Ranft, Greg Berg, Craig Good, Sherry Lynn, Andrew Stanton, Gregory Grudt, Shane Sweet, Don Rickles, Danielle Judovits, Annie Potts, Anthony Burch, Ryan O'Donohue, Patrick Pinney",/uXDfjJbdP4ijW5hWSBrPrlKpxab.jpg,A2
16,16,41,The Wolf of Wall Street,106646,8.034,2013-12-25,180,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.","Crime, Drama, Comedy",Red Granite Pictures,United States of America,Martin Scorsese,"Aya Cash, Jamel Daniels, Johnathan Tchaikovsky, Cristin Milioti, Shea Whigham, J.C. MacKenzie, Julian Brand, Martin Klebba, Rick Bolander, John Behlmann, Vitaliy Shtabnoy, Ben Van Bergen, Ethan Suplee, Chris Nunez, Will MacAdam, Derek Milman, Aaron Lazar, Dierdre Reimold, Adria Baratta, Rémy Bennett, Blago Simon, Natasha Kojic, Tracy Friedman, Spenser Granese, Marcos A. Gonzalez, Justin Yllanes, Lawrence Lau, Donnie Keshawarz, Shea Coleman, Johnnie Mae, Michael Dubuc, Charley Morgan, Victor Verhaeghe, Matte Osian, Jonah Hill, Chris Matesevac, Spike Jonze, Jeremy Bobb, David Wenzel, Claudette Lalí, Brian Charles Johnson, Gregory Perri, Giselle Eisenberg, José Ramón Rosario, Margot Robbie, Madeleine Wade, Jared Houseman, Emily Tremaine, Jeff Moffitt, Kyle Chandler, Michael Power, Bryan Burton, Hardy Winburn, Edward Herrmann, Tess Olivia, Dan Hunter, Sharon Jones, Tommy Bayiokos, J.T. O'Connor, Joe Zaso, Ellen Sexton, Brian Sacca, Gianni Biasetti Jr., Brendan Griffin, Kerry Malloy, Stephanie Kurtzuba, Ted Griffin, Paul Jude Letersky, Starr Duncan-Lowe, Gregory Brown, Thomas Middleditch, Tucker Bryan, Ashley Blankenship, Chris Caldovino, Jamie O'Connell, London Hall, Stephen Kunken, Kenneth Choi, Rosemary Howard, Henry Zebrowski, Natasha Newman-Thomas, Loretta O. Booz, Steven Conroy, Natalie Bensel, Jon Spinogatti, Deema Aitken, Catherine Curtin, Geoffrey J.D. Payne, Fileena Bahris, Meghan Rafferty, Sibyl Santiago, Danny Flaherty, Silvia Kal, Mike Catapano, Michael Izquierdo, Ben Leasure, Jon Favreau, Dan Bittner, Dean Auer, Robert Clohessy, Ashlie Atkinson, Carla Corvo, Austin Farwell, Seregon O'Dassey, Matthew McConaughey, P.J. Byrne, Steve Witting, Leonardo DiCaprio, Matthew Rauch, Daniel Hepner, Mackenzie Meehan, Joseph Oliveira, Stefano Villabona, Steve Routman, Welker White, Zach Miko, Maria Di Angelis, Nicole Rutigliano, Katarina Čas, Garry Pastore, Krista Ashworth, Scott Nicholson, Barry Rothbart, Brian Tweedy, Paul Urcioli, Chris Kerson, Steven Boyer, Madison McKinley, Francis Brooke, Michael O'Hara, Joanna Lumley, Michael Bryan French, Jake Hoffman, Allyson Carr, Sebastian Tillinger, Bo Dietl, Viki Boyle, Ward Horton, Danny A. Abeckaser, Dan Daily, Justin Anthony Long, Tyler Evan Rowe, Ashley Springer, Louis Vanaria, Michael Nathanson, Christine Ebersole, Peter Youngblood Hills, Lawrence Smith, Sabina Maschi, Frank van Putten, Zana Markelson, Fran Lebowitz, Michael Jefferson, Bret Shuford, Kenneth Carrella, Paul Monte Jr., Ben Rameaka, Kathleen Fellegara, Jon Bernthal, Michael Devine, Aaron Glaser, Tom Greer, Saundra Williams, Judah McFadden, Ben Loving, John Bernard Martin, Jaclyn Keys, Jordan Belfort, Dustin Kerns, Jason Furlani, Kamron Leal, Jean Dujardin, Paul Thornton, Martin Scorsese, Sandra Nelson, Zineb Oukach, Chris Riggi, Rizwan Manji, Armen Garo, Rob Reiner, Christina Jeffs, Davram Stiefler, Kelsey Deanne",/34m2tygAYBGqA9MXKhRDtzYd4MR.jpg,B2
17,17,42,Joker,475557,8.149,2019-10-01,122,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.","Crime, Thriller, Drama",Warner Bros. Pictures,Canada,Todd Phillips,"Greer Barnes, Sam Morril, Brett Cullen, Murphy Guyer, Adrienne Acevedo Lovette, Jason John Cicalese, Graham Maby, Dennis Jay Funny, Michael Benz, Richard Baratta, Dante Pereira-Olson, David Gibson, John Alldred, Zazie Beetz, Brian Tyree Henry, Blaise Corrigan, Sondra James, Evan Rosado, Ray Iannicelli, Mick Szal, Isabella Ferreira, Josh Pais, Chris Redd, Michael-Scott Druckenmiller, Craig Austin, Marc Maron, Jesse Schratz, Brendan Patrick Connor, Joaquin Phoenix, Bill Camp, Rocco Luna, Shade Rupe, Ben Heyman, Sharon Washington, Frank Wood, Damian Emmanuel, John Cashin, Adam Quezada, Tony D. Head, Shea Whigham, Mandela Bellamy, Gary Gulman, Mary Kate Malat, Peter Hans Benson, Frances Conroy, Carl Lundstedt, Bryan Callen, Demetrius Dotson II, Rich Campbell, Glenn Fleshler, April Grace, Jack Wilkins, Roger Squitero, Jeff McCarthy, Ben Warheit, Danny Schoch, Leigh Gill, Alonzo Wright, John Cenatiempo, Graham Mabry, Vito Gerbino, Justin Theroux, Kim Brockington, Jane Fergus, Robert De Niro, Jamaal Burcher, Lou Young, Joseph Hernandez, Troy Roberts, Mike Troll, Douglas Hodge, Alissa Bourne, Xavyer Ureña, James Ciccone, Steven Elson, Carrie Louise Putrello, Hannah Gross, James P. Harkins, Keith Buterbaugh",/udDclJoHjfjb8Ekgsd4FDteOkCU.jpg,C1
18,18,45,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",411,7.134,2005-12-07,143,"Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","Adventure, Family, Fantasy",Walt Disney Pictures,United Kingdom,Andrew Adamson,"Sonya Hitchcock, Shane Rangi, Morris Lupton, Gregory Cooper, Ajay Ratilal Navi, Kiran Shah, Tiggy Mathias, Noah Huntley, Terry Murdoch, Zakiuddin Mohd. Farooque, Katrina Browne, Tilda Swinton, James Cosmo, Georgie Henley, Charles Williams, Doungdieo Savangvong, Dawn French, Philip Steuer, Patrick Kake, Allison Sarofim, Jim May, Elizabeth Kirk, Brandon Cook, Jim Broadbent, Douglas Gresham, Judy McIntosh, Richard King, Michael Madsen, Liam Neeson, James McAvoy, Vanessa Cater, Alina Phelan, Cameron Rhodes, Mark Wells, Margaret Bremner, Russell Pickering, Ben Barrington, Sophie Winkleman, Sam La Hood, Nikhom Nusungnern, Sim Evan-Jones, William Moseley, Cassie Cook, M. Ramaswami, Rachael Henley, Skandar Keynes, Stephen Ure, Anna Popplewell, Shelly Edwards, Bhoja 'BK' Kannada, Ray Winstone, Lucy Tanner, Susan Haldane, Praphaphorn 'Fon' Chansantor, Rupert Everett, Elizabeth Hawthorne, Jaxin Hall, Lee Tuson, Felicity Hamill, Kate O'Rourke",/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,B1
19,19,52,Harry Potter and the Prisoner of Azkaban,673,8.0,2004-05-31,141,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.","Adventure, Fantasy",Warner Bros. Pictures,United Kingdom,Alfonso Cuarón,"Abby Ford, Lee Ingleby, Bronson Webb, Peter Best, Alan Rickman, Gary Oldman, David Bradley, Robbie Coltrane, Matthew Lewis, Devon Murray, Pam Ferris, Lenny Henry, Dawn French, Richard Griffiths, James Phelps, Genevieve Gaunt, Julie Walters, Josh Herdman, Jimmy Gardner, Violet Columbus, Robert Hardy, Ricky Sahota, Kandice Morris, Adrian Rawlins, Jim Tavaré, Chris Rankin, Bonnie Wright, Tom Ackerley, Emma Watson, Timothy Spall, Annalisa Bugliani, Oliver Phelps, Michael Gambon, Alfred Enoch, Rupert Grint, David Thewlis, Tess Bu Cuarón, Emma Thompson, Warwick Davis, Ekow Quartey, Tom Felton, Ian Brown, Jennifer Smith, Julie Christie, Sharon Sandhu, Freddie Davies, Marianne Chase, Harry Melling, Paul Whitehouse, Daniel Radcliffe, Fiona Shaw, Mark Williams, Danielle Tabor, Geraldine Somerville, Sitara Shah, Jamie Waylett, Maggie Smith",/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg,B2
20,20,55,Pirates of the Caribbean: The Curse of the Black Pearl,22,7.8,2003-07-09,143,"After Port Royal is attacked and pillaged by a mysterious pirate crew, capturing the governor's daughter Elizabeth Swann in the process, William Turner asks free-willing pirate Jack Sparrow to help him locate the crew's ship—The Black Pearl—so that he can rescue the woman he loves.","Adventure, Fantasy, Action",Walt Disney Pictures,United States of America,Gore Verbinski,"Zoe Saldaña, Jerry Gauny, Guy Siner, Johnny Depp, Isaac C. Singleton Jr., Treva Etienne, Vince Lozano, Ian McIntyre, Orlando Bloom, Vanessa Branch, Michael Berry Jr., David Bailie, Antonio Valentino, Tobias McKinney, Finneus Egan, David Patykewich, Mackenzie Crook, Dylan Smith, Jordi Caballero, Sam Roberts, Ben Roberts, Giles New, Tamara Castle, Dustin Seavey, Kevin McNally, Mike Babcock, Gerard J. Reyes, José Zelaya, Tommy Schooler, D.P. FitzGerald, Michael W. Williams, Matthew Bowyer, Ben Wilson, Lucinda Dryzek, Mike Haberecht, Paul Gagné, Michael A. Thompson, Martin Klebba, Luke de Woolfson, Brye Cooper, LeJon Stewart, Geoffrey Rush, Paula J. Newman, Michael Earl Lane, Israel Aduramo, Keira Knightley, Christian Martin, Trevor Goddard, Christopher Sullivan, Michael Sean Tighe, Don LaDaga, Joe Grisaffi, Lauren Maher, Rudolph McCollum, Owen Finnegan, Fred Toft, Gregory Ryan Alosio, Maxie J. Santillan Jr., Angus Barnett, Félix Castro, Christopher S. Capp, Jack Davenport, Ralph P. Martin, Lee Arenberg, Damian O'Hare, Jonathan Pryce, James McAuley, Paul Keith, Craig Thomson, Greg Ellis, M. Scott Shields",/poHwCZeWzJCShH7tOjg8RIoyjcw.jpg,B2
21,21,59,Avengers: Endgame,299534,8.2,2019-04-24,181,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.","Adventure, Science Fiction, Action",Marvel Studios,United States of America,"Joe Russo, Anthony Russo","Hayley Atwell, Tom Wisdom, Lia Russo, Michael A. Cook, Jennifer Elmore, Zoe Saldaña, Hiroyuki Sanada, Patrick Gorman, Jeremy Renner, William Hurt, Julian Russo, Ty Simpkins, Dave Bautista, Taika Waititi, Tom Holland, Cade Woodward, Lexi Rabe, Agostino Rosalina, Russell Bobbitt, Don Cheadle, Sebastian Stan, Tessa Thompson, Maximiliano Hernández, Jimmy Ray Pickens, Bazlo LeClair, Chadwick Boseman, Joe Russo, Ava Russo, Gwyneth Paltrow, Matthew Berry, Chris Pratt, Brian Schaeffer, Monique Ganderton, Erica Ribley, Loen LeClair, Pom Klementieff, Michael Douglas, Jackson A. Dunn, Ben Sakamoto, Robert Downey Jr., James Lin, Elizabeth Olsen, Natalie Portman, Paul Rudd, Michelle Pfeiffer, Tilda Swinton, Marisa Tomei, Karen Gillan, Evangeline Lilly, Jon Favreau, Chris Hemsworth, Letitia Wright, Linda Cardellini, Angela Bassett, Bradley Cooper, Sam Hargrave, Brie Larson, Mike Lutz, Emma Fuhrmann, Michael James Shaw, John Posey, Josh Brolin, Mark Ruffalo, Vin Diesel, John Michael Morris, Robert Redford, Benedict Wong, Tom Hiddleston, John Slattery, Cobie Smulders, Ameenah Kaplan, Aaron Lazar, Robert Pralgo, Brent McGee, Chris Evans, Tom Vaughan-Lawlor, Joy McAvoy, Taylor Patterson, Jacob Batalon, Hye Jin Jang, Sean Gunn, Frank Grillo, Lee Moore, Scarlett Johansson, Stan Lee, Rene Russo, Danai Gurira, Anthony G Breed, Olaniyan Thurmon, Samuel L. Jackson, Winston Duke, Kerry Condon, Anthony Mackie, Yvette Nicole Brown, Donald Mustard, Benedict Cumberbatch, Ken Jeong, Terry Notary, Jamie Wedel, Ross Marquand, Jack Champion, Callan Mulvey, Jim Starlin, James D'Arcy",/or06FN3Dka5tukK1e9sl16pB3iy.jpg,C1
22,22,60,Hocus Pocus,10439,7.0,1993-07-16,96,"After 300 years of slumber, three sister witches are accidentally resurrected in Salem on Halloween night, and it is up to three kids and their newfound feline friend to put an end to the witches' reign of terror once and for all.","Fantasy, Comedy, Family",Walt Disney Pictures,United States of America,Kenny Ortega,"Doug Jones, Garry Marshall, Omri Katz, Jeff Neubauer, Don Yesso, Michael McGrady, Frank Del Boccio, Joseph Malone, Penny Marshall, Kathy Najimy, Charles Rocket, Steve Voboril, Teda Bracci, Amanda Shepherd, Vinessa Shaw, Tobias Jelinek, Peggy Holmes, Jason Marsden, Sean Murray, Ezra Sutton, Jordan Redmond, Larry Bagby, Sarah Jessica Parker, Norbert Weisser, Thora Birch, Leigh Hamilton, D.A. Pauley, Devon Reeves, Karyn Malchus, Kathleen Freeman, Bette Midler, Stephanie Faracy",/by4D4Q9NlUjFSEUA1yrxq6ksXmk.jpg,A2
23,23,62,Beetlejuice,4011,7.382,1988-03-30,92,A newly dead New England couple seeks help from a deranged demon exorcist to scare an affluent New York family out of their home.,"Fantasy, Comedy",Warner Bros. Pictures,United States of America,Tim Burton,"Adelle Lutz, Maurice Page, Cindy Daly, Catherine O'Hara, Gary Jochimsen, Douglas S. Turner, J. Jay Saunders, Duane Davis, Dick Cavett, Bob Pettersen, Charles Schneider, Maree Cheatham, Susan Kellermann, Hugo Stanger, Carmen Filpi, Michael Keaton, Winona Ryder, Jeffrey Jones, Sylvia Sidney, Jack Angel, Simmy Bow, Tony Cox, Robert Goulet, Mark Ettlinger, Geena Davis, Patrice Martinez, Glenn Shadix, Alec Baldwin, Annie McEnroe, Rachel Mittelman",/nnl6OWkyPpuMm595hmAxNW3rZFn.jpg,B1
24,24,63,Titanic,597,7.906,1997-11-18,194,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.","Drama, Romance",Paramount Pictures,United States of America,James Cameron,"Marc Cass, Martin Jarvis, Bernard Hill, Rosalind Ayres, Rebecca Klinger, Edward Fletcher, Tricia O'Neil, Jonathan Hyde, Jonny Phillips, Barry Dennen, Suzy Amis, Anatoly M. Sagalevitch, Don Lynch, Phil Parlapiano, Frances Fisher, Stan Mazin, Rocky Taylor, Martin Laing, Garth Wilton, Bernard Fox, R. Gern Trowbridge, Victor Garber, Scott G. Anderson, Seth Adkins, Greg Ellis, Craig Kelly, Jari Kinnunen, Lewis Abernathy, Paul Brightwell, Linda Kerns, Bill Paxton, Derek Lea, Kathy Bates, Mandana Marino, John Slade, Sean Nepita, Scott Hislop, Leonardo DiCaprio, David Cronnelly, Julene Renee, Ron Donachie, Tony Kenny, Sean Lawlor, Bobbie Bates, Chris Byrne, Ioan Gruffudd, Richard Ashton, Shay Duffin, Jenette Goldstein, Richard Fox, James Garrett, Aaron James Cash, Mark Capri, Mike Butters, Paul Herbert, Billy Zane, Andie Hicks, Lew Palter, Kathleen S. Dunn, Anders Falk, Danny Nucci, Lisa Ratzin, Simon Crane, Erik Holland, Kevin Owers, Vern Urich, Kris Andersson, Johnny Martin, Reece P. Thompson III, Brian Walsh, Jason Barry, Martin East, Brendan Connolly, Elsa Raven, Alexandra Boyd, Mark Lindsay Chapman, Eric Braeden, Ewan Stewart, Gregory Cooke, Kevin De La Noy, Edmond Alan Forsyth, Jonathan Evans-Jones, Michael Ensign, Bjørn Olsen, Steven Quale, Kate Winslet, James Cameron, Alexandrea Owens, Laramie Landis, Emmett James, Ryan McClurkin, Dan Pettersson, Martin Hub, Rebecca Klingler, Anne Fletcher, Meghan McLeod, Richard Graham, John Walcutt, Gloria Stuart, Camilla Overbye Roos, Bruno Campolo, Nicholas Cascone, Charlotte Chatton, Diana Morgan, Amy Gaipa, Bret Aaron Knower, James Lancaster, Terry Forrestal, Nick Meaney, Van Ling, Olivia Rosewood, David Warner, Oliver Page, Brian McDermott, Fannie Brett, Liam Tuohy, Mike O'Neal, Rochelle Rose, Romeo Francis, Mark Rafael Truitt",/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,B2
25,25,67,Harry Potter and the Half-Blood Prince,767,7.7,2009-07-15,153,"As Lord Voldemort tightens his grip on both the Muggle and wizarding worlds, Hogwarts is no longer a safe haven. Harry suspects perils may even lie within the castle, but Dumbledore is more intent upon preparing him for the final battle fast approaching. Together they work to find the key to unlock Voldemorts defenses and to this end, Dumbledore recruits his old friend and colleague Horace Slughorn, whom he believes holds crucial information. Even as the decisive showdown looms, romance blossoms for Harry, Ron, Hermione and their classmates. Love is in the air, but danger lies ahead and Hogwarts may never be the same again.","Adventure, Fantasy",Warner Bros. Pictures,United Kingdom,David Yates,"Louis Cordice, Dave Legeno, Alan Rickman, David Bradley, Shefali Chowdhury, Robbie Coltrane, William Melling, Helena Bonham Carter, Matthew Lewis, Amelda Brown, Isabella Laughland, Ruby Evans, Elarica Johnson, Jack Pryor, Jason Isaacs, Devon Murray, James Phelps, Freddie Rose, Jessie Cave, Julie Walters, Josh Herdman, Frank Dillane, Freddie Stroma, Caroline Wildi, Olivia Jewson, Natalia Tena, Georgina Leonidas, Bonnie Wright, Paul Ritter, Emma Watson, Jim Broadbent, Timothy Spall, Oliver Phelps, Michael Gambon, Alfred Enoch, Rupert Grint, David Thewlis, Helen McCrory, Scarlett Hefner, Gemma Jones, Ralph Ineson, Warwick Davis, Anna Shaffer, Hero Fiennes Tiffin, Suzie Toase, Tom Felton, Joerg Stadler, Rod Hunt, Afshan Azad, Amber Evans, Robert Knox, Katie Leung, Daniel Radcliffe, Evanna Lynch, Mark Williams, Mark Lockyer, Geraldine Somerville, Nathan Clarke, Jamie Waylett, Maggie Smith",/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,B2
26,26,69,The Lion King,8587,8.3,1994-06-24,89,"Taking inspiration from Shakespeare's Hamlet, a young lion prince grows up in exile after his father is killed by his villainous uncle, and returns years later to reclaim his throne.","Family, Animation, Drama",Walt Disney Pictures,United States of America,"Rob Minkoff, Roger Allers","Frank Welker, James Earl Jones, Zoe Leader, Jonathan Taylor Thomas, Cheech Marin, Moira Kelly, Cathy Cavadini, Brian Tochi, Madge Sinclair, Daamen J. Krall, Nathan Lane, David J. Randolph, Whoopi Goldberg, Rowan Atkinson, Ernie Sabella, Matthew Broderick, Niketa Calame-Harris, David McCharen, Robert Guillaume, Jim Cummings, Mary Linda Phillips, Judi M. Durand, Phil Proctor, Jeremy Irons",/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,B1
