,Unnamed: 0.1,Unnamed: 0,title,tmdbid,rank,release_date,runtime,summary,genres,production,country,director,starring,poster_path,study_level
688,688,2167,"Paris, Texas",655,8.1,1984-07-16,145,"A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",Drama,Road Movies,France,Wim Wenders,"Nastassja Kinski, Edward Fayton, Dean Stockwell, Sally Norvell, Harry Dean Stanton, Aurore Clément, Justin Hogg, Bernhard Wicki, Claresie Mobley, Jeni Vici, Hunter Carson, Tom Farrell, John Lurie, Viva, Sharon Menzel, Sam Berry, Socorro Valdez",/tgw3TJTWgNUYCgL5Pa546VVVvSU.jpg,C1
887,887,3027,"Three Billboards Outside Ebbing, Missouri",359940,8.1,2017-12-01,115,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.","Crime, Drama",Blueprint Pictures,United Kingdom,Martin McDonagh,"Sam Rockwell, Frances McDormand, Eleanor Threatt, Allyssa Barley, Alejandro Barrios, Darrell Britt-Gibson, Zeljko Ivanek, Peter Dinklage, Sandy Martin, Lucas Hedges, Riya May Atwood, Caleb Landry Jones, Abbie Cornish, Malaya Rivera Drew, Jason Ledford, William J. Harrison, Nick Searcy, Clarke Peters, Christopher Berry, Kathryn Newton, Kerry Condon, Brendan Sexton III, Samara Weaving, Woody Harrelson, Jerry Winsett, Michael Aaron Milligan, Gregory Nassif St. John, John Hawkes, Selah Atwood, Amanda Warren",/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg,C1
1594,1594,8784,Double Indemnity,996,8.1,1944-07-06,107,"A rich woman and a calculating insurance agent plot to kill her unsuspecting husband after he signs a double indemnity policy. Against a backdrop of distinctly Californian settings, the partners in crime plan the perfect murder to collect the insurance, which pays double if the death is accidental.","Crime, Thriller",Paramount Pictures,United States of America,Billy Wilder,"Jean Heather, Edward G. Robinson, Byron Barr, James Adamson, Teala Loring, Kernan Cripps, Constance Purdy, Dick Rush, Miriam Nelson, John Berry, Fortunio Bonanova, Douglas Spencer, Betty Farrington, Edmund Cobb, Harold Garrison, Clarence Muse, John Philliber, Barbara Stanwyck, Eddie Hall, Raymond Chandler, Oscar Smith, Fred MacMurray, Porter Hall, Sam McDaniel, Billy Mitchell, Tom Powers, Bess Flowers, Floyd Shackelford, Richard Gaines, George Magrill",/bNCTRXJjPvVsh71nwo6kcFzUZvh.jpg,C1
104,104,302,Eternal Sunshine of the Spotless Mind,38,8.099,2004-03-19,108,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.","Science Fiction, Drama, Romance",Focus Features,United States of America,Michel Gondry,"Jane Adams, Ryan Whitney, Lauren Adler, Tom Wilkinson, Gerry Robert Byrne, Elijah Wood, David Cross, Kate Winslet, Josh Flitter, Kirsten Dunst, Amir Ali Said, Brian Price, Debbon Ayer, Paulie Litt, Deirdre O'Connell, Thomas Jay Ryan, Lola Daehler, Jim Carrey, Mark Ruffalo",/5MwkWH9tYHv3mV9OdYTMR5qreIz.jpg,C1
1085,1085,4191,All About Eve,705,8.099,1950-11-09,139,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.",Drama,20th Century Fox,United States of America,Joseph L. Mankiewicz,"Anne Baxter, Steven Geray, Robert Whitney, William H. O'Brien, Suzanne Ridgway, Cosmo Sardo, William Pullen, Foster H. Phinney, Eddie Fisher, Walter Hampden, Harold Miller, Craig Hill, Thomas Martin, Colin Kenny, Ann Robinson, Stanley Orr, Barbara Bates, Helen Mowery, Gregory Ratoff, Sayre Dearing, Gertrude Astor, George Sanders, Carl M. Leviness, Bette Davis, Ralph Brooks, Paul Power, Larry Steers, Claude Stroud, Thelma Ritter, Randy Stuart, William Marion, Ethelreda Leopold, Leland Harris, Celeste Holm, Barbara White, Mathew McCue, Leota Lorraine, Franklyn Farnum, Hugh Marlowe, Eugene Borden, Bess Flowers, Gary Merrill, Frank Baker, Jack Chefe, Jack Deery, Marilyn Monroe, Marion Pierce",/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,C1
544,544,1675,There Will Be Blood,7345,8.08,2007-12-26,158,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",Drama,Paramount Vantage,United States of America,Paul Thomas Anderson,"Kevin Breznahan, Randall Carver, Harrison Taylor, David Williams, Dillon Freasier, David Warshofsky, Christine Olejniczak, Louise Gregg, Kevin J. O'Connor, Ciarán Hinds, Paul Dano, Vince Froio, Steven Barr, Coco Leigh, Phil Shelly, Jim Meskimen, Hans Howes, Rhonda Reeves, Mary Elizabeth Barrett, Joseph Mussey, Robert Barge, Stockton Taylor, Martin Stringer, John Chitwood, Russell Harvard, Barry Bruce, Brad Carr, Robert Caroline, Barry Del Sherman, David Willis, Bob Bock, James Downey, Sydney McCallister, Daniel Day-Lewis, Dan Swallow, Ronald Krut, Bob Bell, Charles Thomas Doyle, Robert Arber, Jacob Stringer, Beau Smith, Amber Roberts, John W. Watts, Hope Elizabeth Reeves, Kellie Hill, Colleen Foy, Matthew Braden Stringer, Joy Rawls, Colton Woodward, Irene G. Hunter, Huey Rhudy, Paul F. Tompkins, Erica Sullivan, John Burton, Robert Hills",/fa0RDkAlCec0STeMNAhPaF89q6U.jpg,C1
621,621,1925,Lion,334543,8.07,2016-11-24,118,"A five-year-old Indian boy gets lost on the streets of Calcutta, thousands of kilometers from home. He survives many challenges before being adopted by a couple in Australia; 25 years later, he sets out to find his lost family.",Drama,The Weinstein Company,Australia,Garth Davis,"Sachin Joab, Tegan Crowley, Dev Patel, Arka Das, Benjamin Rigby, Nawazuddin Siddiqui, Belinda Misevski, Rooney Mara, Nicole Kidman, Deepti Naval, Tannishtha Chatterjee, Emilie Cocquerel, Lucy Moir, Sunny Pawar, Keshav Jadhav, Priyanka Bose, Abhishek Bharate, Divian Ladwa, Eamon Farren, Riddhi Sen, David Wenham, Anna Samson, Menik Gooneratne, Rita Boy",/iBGRbLvg6kVc7wbS8wDdVHq6otm.jpg,C1
138,138,380,American Beauty,14,8.017,1999-09-15,122,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",Drama,DreamWorks Pictures,United States of America,Sam Mendes,"Lily Houtkin, Ara Celi, Scott Bakula, Chekesha Van Putten, James Hunter, Thora Birch, Fort Atkinson, Allison Janney, Erin Cathryn Strubbe, Wes Bentley, Nancy Anderson, Marissa Jaret Winokur, Dennis Anderson, Annette Bening, Spencer Kayden, Sue Casey, Joel McCrary, Tom Miller, Kevin Spacey, Brenda Wehle, John Cho, Lisa Cloud, Heather Joy Sher, Peter Gallagher, Bruce Cohen, Alison Faulk, Sam Robards, Carolina Lancaster, Matthew Kimbrough, Kent Faulcon, Barry Del Sherman, Amber Smith, Chris Cooper, Mona Leah, Mena Suvari, Stephanie Rizzo, Emily Zachary, Reshma Gajjar, Krista Goodsitt, Chelsea Hertford, Elaine Corral Kendall",/wby9315QzVKdW9BonAefg8jGTTb.jpg,C1
912,912,3122,Citizen Kane,15,8.007,1941-04-17,119,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.","Mystery, Drama",Mercury Productions,United States of America,Orson Welles,"Richard Wilson, Edith Evanson, Carl Faulkner, Sonny Bupp, Charles Meakin, Dorothy Cleveland, William Alston, Carl Deloro, Clyde McAtee, Dorothy Comingore, Edmund Cobb, Leda Nicova, Ruth Warrick, Walter Sande, Al Eben, Morgan Brown, Jack Gwynne, Gus Schilling, Lillian Nicholson, Agnes Moorehead, Arthur Yeoman, Frank McLure, Ernest Grooney, Don Roberts, Ellen Lowe, Jesse Graves, Jack Gargan, Bud Geary, Victor Romito, Hercules Mendez, Gene Coogan, Larry Wheat, Field Norton, Bert Stevens, Louis Natheaux, Paul Stewart, Danny Borzage, Louise Franklin, Peter Gowland, Edward Peil Jr., Teddy Mangean, J.J. Clark, Jack Raymond, Joan Blair, Joseph North, Ray Collins, Ludwig Lowry, Robert Dudley, John McCormack, Bob Terry, Arthur O'Connell, Rudy Germane, Frances E. Neal, George DeNormand, Georgia Backus, Renee Godfrey, Eddie Coke, Finn Zirzow, Erskine Sanford, Art Dupuis, Bruce Sidney, Walter Bacon, Maurice Costello, Louise Currie, William Alland, Russ Powell, John Alban, Larry Williams, George Sherwood, Thomas Pogue, Tim Davis, Demetrius Alexis, Lillian O'Malley, Arthur Kay, Edna Mae Jones, Joseph Cotten, Robert Haines, Bryan 'Slim' Hightower, Tom Coleman, Walter Lawrence, Milton Kibbee, George W. Jimenez, Gohr Van Vleck, Gregg Toland, Gerald Pierce, Dona Dax, Walter James, Jimmy Grant, Jack Curtis, Dick Scott, Sam Harris, Francis Sayles, Thomas A. Curran, Irving Mitchell, Roland Winters, Mike Lally, Philip Morris, Suzanne Dulier, Fortunio Bonanova, Harry A. Bailey, Major McBride, Mickey Martin, Buddy Swan, Sam Ash, Orson Welles, Herbert Corthell, Gino Corrado, Carl Ekberg, Myrtle Rishell, Shimen Ruskin, Perc Launders, Tom Steele, Carmen Laroux, William H. O'Brien, Suzanne Ridgway, Harry J. Vejar, Sam Rice, Herman J. Mankiewicz, Jan Wiley, Terrance Ray, Buck Mack, Olin Francis, Landers Stevens, John Northpole, Philip Van Zandt, Alan Ladd, Don Ackerman, Sally Corner, Lew Harvey, Mitchell Ingraham, Eddie Dew, Juanita Fields, Benny Rubin, Paddy O'Flynn, George Noisom, Harry Burkhardt, Charles Bennett, Jack Egan, Harry Shannon, Johnny Eckert, Buddy Messinger, John Dilson, Henry Hebert, Tudor Williams, Everett Sloane, Edward Ryan, James T. Mack, George Coulouris, Bert Moorhouse, Guy Repp, Frank O'Connor, Cyril Ring, Jolane Reynolds, Bert LeBaron",/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg,C1
772,772,2519,Casino,524,8.004,1995-11-22,179,"In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.","Crime, Drama",Universal Pictures,France,Martin Scorsese,"Catherine Scorsese, L.Q. Jones, Millicent Sheridan, Frank Vincent, Joe Pesci, Alan King, C.C. Carr, Nobu Matsuhisa, Alfred Nittoli, Craig Vincent, Frankie Avalon, Joseph P. Reidy, Cathy Scorsese, Clem Caserta, Gene Ruffini, Carl Ciarfalio, Dick Smothers, Anthony Russell, Steve Schirripa, Daniel P. Conte, Madeline Parquette, Joseph Rigano, Frankie J. Allison, Steve Allen, Kevin Pollak, Ffolliott Le Coque, John Manca, Joey DePinto, Philip Suriano, Stuart Nisbet, David Rose, Peter Conti, Nick Mazzola, Jack Orend, Bill Allison, Jayne Meadows, Don Rickles, Frank Adonis, Pasquale Cajano, Joseph Bono, Erika von Tagen, John Bloom, Jed Mills, Claudia Haro, Vinny Vella, Joe La Due, Sharon Stone, Richard Riehle, Oscar Goodman, Jerry Vale, Robert De Niro, Ronald Maccone, James Woods, Dominick Grieco, Steve Vignari, Melissa Prophet, Paul Herman",/4TS5O1IP42bY2BvgMxL156EENy.jpg,C1
122,122,345,The Sixth Sense,745,8.0,1999-08-06,107,"Following an unexpected tragedy, child psychologist Malcolm Crowe meets a nine year old boy named Cole Sear, who is hiding a dark secret.","Mystery, Thriller, Drama",Spyglass Entertainment,United States of America,M. Night Shyamalan,"Greg Wood, Tom McLaughlin, Kate Kearney-Patch, Bruce Willis, Bob Bowersox, Ronnie Lea, Heidi Fischer, Donnie Wahlberg, Wes Heywood, Mischa Barton, Kym Cohen, Jose L. Rodriguez, Colleen June McQuaide, Neill Hartley, Sean Oliver, Alison Robertson, Jonathan Nation, Bruce Norris, Glenn Fitzgerald, Lisa Summerour, Gina Allegro, Marilyn Shanok, Hayden Saunier, Sarah Ripard, Carlos Xavier Lopez, Gino Inverso, Firdous Bamji, Carol Nielson, Ellen Sheppard, Patrick McDade, Angelica Page, Toni Collette, Keith Woulard, Olivia Williams, Samantha Fitzpatrick, Haley Joel Osment, Peter Anthony Tambakis, Candy Aston-Dennis, Holly Cross Vagley, Matt Casale, M. Night Shyamalan, Jodi Dawson, Jeffrey Zubernis, KaDee Strickland, Tony Michael Donnelly, Samia Shoaib, Nico Woulard, Janis Dardaris, Trevor Morgan, Michael J. Lyons",/4AfSDjjCy6T5LA1TMz0Lh2HlpRh.jpg,C1
402,402,1205,North by Northwest,213,8.0,1959-07-08,136,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase.","Thriller, Adventure",Metro-Goldwyn-Mayer,United States of America,Alfred Hitchcock,"Nora Marlowe, Doreen Lang, Walter Coy, Les Tremayne, James Mason, Stuart Holmes, Patricia Cutts, Robert Shayne, Ned Glass, Robert Haines, Patrick McVey, Bert Stevens, Philip Coolidge, Carl M. Leviness, Carl Milletaire, Eugene Jackson, Jessie Royce Landis, Colin Kenny, Adolph Faylauer, Dale Van Sickel, Harry Seymour, Arthur Tovey, Robert Ellenstein, Bobby Johnson, Lawrence Dobkin, Frank Marlowe, Tommy Farrell, Alphonso DuBois, Cary Grant, John Damler, Frank Wilcox, Tom Greenway, Wilson Wood, Maura McGiveney, Malcolm Atterbury, Ralph Reed, Leo G. Carroll, Tol Avery, Jimmy Cross, Dick Johnstone, Stuart Hall, Philip Ober, Ken Lynch, Brandon Beach, Alfred Hitchcock, James Gonzalez, Harvey Stephens, Harry Strang, Lloyd Williams, Stanley Adams, Sally Fraser, Madge Kennedy, Baynes Barron, Steve Carruthers, Thomas Martin, Jack Daly, Taggart Casey, Alexander Lockwood, Jeffrey Sayre, Eva Marie Saint, John Beradino, Josephine Hutchinson, Andy Albin, Cosmo Sardo, Robert B. Williams, Maudie Prickett, Bill Catching, James McCallion, Len Hendry, Adam Williams, Finn Zirzow, Don Anderson, Howard Negley, Edward Binns, Olan Soule, Paula Winslowe, Carleton Young, John Roy, Paul Genge, Rama Bai, Edward Platt, Martin Landau, Scott Seaton, Anne Anderson, Helen Spring, Hans Moebus, Jeremy Slate, Bess Flowers, Ernest Anderson, Jesslyn Fax, Kenner G. Kemp, Monty O'Grady",/8gvfRlVpcKaTVqipXpYOGWBN1aO.jpg,C1
635,635,1982,The Great Escape,5925,8.0,1963-07-03,173,"The Nazis, exasperated at the number of escapes from their prison camps by a relatively small number of Allied prisoners, relocate them to a high-security 'escape-proof' camp to sit out the remainder of the war. Undaunted, the prisoners plan one of the most ambitious escape attempts of World War II. Based on a true story.","Adventure, Drama, War",The Mirisch Company,United States of America,John Sturges,"Robert Freitag, Ulrich Beiger, Robert Desmond, William Russell, Jud Taylor, Hannes Messemer, Angus Lennie, Charles Bronson, David McCallum, James Donald, John Leyton, James Coburn, Nigel Stock, Robert Graf, Steve McQueen, Heinz Weiss, Hans Reiser, Gordon Jackson, Richard Attenborough, George Mikell, James Garner, Donald Pleasence, Tom Adams, Lawrence Montaigne, Karl-Otto Alberty, Til Kiwe, Harry Riebauer",/gBH4H8UMFxl139HaLz6lRuvsel8.jpg,C1
779,779,2540,Amadeus,279,8.0,1984-09-19,160,Disciplined Italian composer Antonio Salieri becomes consumed by jealousy and resentment towards the hedonistic and remarkably talented young Viennese composer Wolfgang Amadeus Mozart.,"History, Music, Drama",The Saul Zaentz Company,United States of America,Miloš Forman,"Deborah Rees, Miroslav Sekera, Zdeněk Sklenář, Jan Pohan, Patricia Payne, Samuel Ramey, Mary Ann Kellogg, Lenka Loubalová, Roderick Cook, Herman Meckler, Vladimír Krouský, John Malashock, Jeffrey Jones, Eva Šenková, Roy Dotrice, Simon Callow, Karel Engel, Dagmar Mašková, Milan Demjanenko, Jan Kuželka, Pavel Nový, Tom Hulce, Cynthia Nixon, Jiří Vančura, Dana Vávrová, Aťka Janoušková, Jiří Lír, Lubomír Havlák, Miriam Chytilová, Elizabeth Berridge, Martin Cavani, Ivan Pokorný, Shelley Freydont, Richard Colton, Alexander Oliver, Karel Fiala, Viktor Maurer, Felicity Lott, Brian Kay, John Carrafa, Patrick Hines, Willard White, Lisbeth Bartlett, Jan Blažek, Jaroslav Mikulín, Hana Brejchová, Charles Kay, Josef Zeman, Anne Glasner, Helena Cihelníková, Brian Pettifer, Karel Gult, Vincent Schiavelli, Jennifer Rawe, Karl-Heinz Teuber, Radka Kuchařová, Richard Frank, Zbyněk Bruthans, Renata Vacková, Petra Vogelová, Magda Čelakovská, Vladimír Svitáček, Zdeněk Mahler, Tereza Pokorná-Herzová, Douglas Seale, Vojtěch Nalezenec, Karel Hábl, Jonathan Moore, June Anderson, Zdeněk Jelen, Jiří Opsatko, William Whitener, Karel Effa, René Gabzdyl, Radka Fidlerová, F. Murray Abraham, Jitka Molavcová, Jiří Krytinář, Gino Zeman, Slavěna Drášilová, Marta Jarolímková, Isobel Buchanan, Miro Grisa, Robin Leggate, Raymond Kurshals, Ladislav Mikeš, Milada Čechalová, Antonín Kramerius, Barbara Bryne, Gabriela Krčková, Sara Clifford, Philip Lenkowsky, Christine Ebersole, Milan Riehs, Anne Howells, Tom Rawe, Peter DiGesu, John Tomlinson, Leoš Kratochvíl, Zuzana Kadlecová, Ladislav Krečmer, Nicholas Kepros, Iva Šebková, John Strauss, Jana Musilová, Richard Stilwell, Suzanne Murphy, Gillian Fisher, Kenny Baker, Barbara Hoom",/1n5VUlCqgmVax1adxGZm8oCFaKc.jpg,C1
837,837,2847,To Kill a Mockingbird,595,8.0,1962-12-20,129,"Scout Finch, 6, and her older brother Jem live in sleepy Maycomb, Alabama, spending much of their time with their friend Dill and spying on their reclusive and mysterious neighbor, Boo Radley. When Atticus, their widowed father and a respected lawyer, defends a black man named Tom Robinson against fabricated rape charges, the trial and tangent events expose the children to evils of racism and stereotyping.",Drama,Pakula-Mulligan,United States of America,Robert Mulligan,"Collin Wilcox Paxton, Kim Hamilton, Clyde McLeod, Raoul Freeman, James Anderson, Noble 'Kid' Chissell, Ruth White, Bill Walker, Bobby Barber, Kelly Thordsen, Charles Fredericks, William H. O'Brien, Walter Smith, Gregory Peck, Alice Ghostley, Charles Perry, Dick Johnstone, Jester Hairston, Joe Ploski, John Barton, Jess Cavin, Brock Peters, Estelle Evans, Richard Hale, Chuck Hamilton, Barry Seltzer, Paul Fix, Sailor Vincent, Arthur Tovey, William Windom, Crahan Denton, Joe Walls, Colin Kenny, Rosemary Murphy, Paulene Myers, David Crawford, George Sowards, Chalky Williams, John Megna, Robert Duvall, John Breen, Walter Bacon, Herman Hack, Steve Condit, Eddie Smith, Max Wagner, Guy Wilkerson, Kim Hector, Frank Ellis, Michael Jeffers, Hugh Sanders, George Tracy, Audrey Betz, Phillip Alford, Edward C. Short, Dan White, Ray Spiker, Mabel Smaney, R. L. Armstrong, Danny Borzage, Chester Jones, Cap Somers, Mary Badham, Kim Stanley, Eddie Baker, Frank Overton, Ethan Laidlaw, Charles Morton, Nancy Marshall",/gZycFUMLx2110dzK3nBNai7gfpM.jpg,C1
1030,1030,3778,Room,264644,8.0,2015-10-16,118,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.","Drama, Thriller",Téléfilm Canada,Canada,Lenny Abrahamson,"Tom McCamus, Sandy McMaster, Jack Fulton, Ola Sturik, Amanda Brugel, Joan Allen, Matt Gordon, Cas Anvar, Graeme Potts, Zarrin Darnell-Martin, Wendy Crewson, Rodrigo Fernandez-Stoll, Sean Bridgers, William H. Macy, Brad Wietersen, Randal Edwards, Kate Drummond, Joe Pingue, Katelyn Wells, Celeste Bruno, Brie Larson, Jee-Yun Lee, Rory O'Shea, Justin Mader, Jacob Tremblay, Chantelle Chung",/dIxoYFcj6EqD5KScuU8lWCftnvH.jpg,C1
1291,1291,5583,Requiem for a Dream,641,8.0,2000-10-06,102,The drug-induced utopias of four Coney Island residents are shattered when their addictions run deep.,"Crime, Drama",Artisan Entertainment,United States of America,Darren Aronofsky,"Brian Costello, Jared Leto, Bill Buell, Todd Miller, Carter Mansbach, Eddie De Harp, Charlotte Aronofsky, Shaun O'Hagan, Peter Cheyenne, John Getz, Aliya Campbell, Hubert Selby Jr., Darren Aronofsky, Andrew Kessler, Ajay Naidu, Christopher McDonald, Jim Centofanti, Scott Bader, Ellen Burstyn, Ben Shenkman, Stanley B. Herman, Robert Dylan Cohen, Allison Furman, Chas Mastin, Daniel Clarin, Heather Litteer, Samia Shoaib, David Seltzer, Mark Margolis, Marlon Wayans, James Chinlund, Greg Weissman, Michael Kaycheck, Scott Franklin, Joshua Pollack, Jenny Decker, Ross Lombardo, Keith Scandore, Louise Lasser, Denise Dowse, Bryan Chattoo, Jack O'Connell, Abraham Aronofsky, Leland Gantt, Scott Chait, Ami Goodheart, Ricardo Viñas, Janet Sarno, Keith David, Henry Stram, Lianna Pai, Brett Feinstein, Chad Weiner, Jesse Weissberger, Marcia Jean Kurtz, Suzanne Shepherd, Craig Rallo, Abraham Abraham, Ben Cohen, Scott Miller, Olga Merediz, Gregg Bello, Eric Cohen, Sean Gullette, Peter Maloney, Jimmie Ray Weeks, Chris Varvaro, Dylan Baker, Joanne Gordon, Ricky Fier, Nina Zavarin, Geordan Reisner, Jennifer Connelly, Te'ron A. O'Neal",/nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg,C1
645,645,2028,Trainspotting,627,7.966,1996-02-23,94,"Heroin addict Mark Renton stumbles through bad ideas and sobriety attempts with his unreliable friends -- Sick Boy, Begbie, Spud and Tommy. He also has an underage girlfriend, Diane, along for the ride. After cleaning up and moving from Edinburgh to London, Mark finds he can't escape the life he left behind when Begbie shows up at his front door on the lam, and a scheming Sick Boy follows.","Drama, Crime",Figment Films,United Kingdom,Danny Boyle,"Billy Riddoch, Kelly Macdonald, Irvine Welsh, Kate Donnelly, Finlay Welsh, Eileen Nicholas, Annie Louise Ross, Kevin Allen, Victor Eadie, James Cosmo, Eddie Nestor, Fiona Bell, Keith Allen, Stuart McQuarrie, Susan Vidler, Kevin McKidd, Pauline Lynch, Peter Mullan, Ewan McGregor, Ewen Bremner, Shirley Henderson, Robert Carlyle, Vincent Friell, Dale Winton, Hugh Ross, Jonny Lee Miller",/yKmmT0q35R4AfW9Rbq2IPVAPwk3.jpg,C1
883,883,3011,Million Dollar Baby,70,7.955,2004-12-15,132,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",Drama,Lakeshore Entertainment,Switzerland,Clint Eastwood,"Sean O'Kane, Jason Williams, Vincent Foster, Kim Strauss, Clint Eastwood, Ming Lo, Marcus Chait, Rosine 'Ace' Hatem, Rob Maron, Miguel Pérez, Kirsten Berman, Lucia Rijker, Jude Ciccolella, Jamison Yang, Mike Colter, Bruce Gerard Brown Jr., Bridgett Riley, Margo Martindale, Dean Familton, Marty Sammon, Jimmy Alioto, Erica Grant, Nina Avetisova, Boni Yanagisawa, Mimi Lesseos, Susan Krebs, Morgan Freeman, Marco Rodríguez, Louis Moret, McKay Stewart, Sean LoGrasso, Vladimir Rajčić, Bruce MacVittie, Eddie Bates, Michael Peña, Don Familton, Sunshine Chantal Parkman, Kim Dannenberg, Benito Martinez, Ned Eisenberg, Brian T. Finney, Brían F. O'Byrne, Ted Grossman, Joe D'Angerio, Anthony Mackie, Jay Baruchel, Naveen, Jim Cantafio, Hilary Swank, Kimberly Estrada, Ray Corona, Spice Williams-Crosby, Morgan Eastwood, Riki Lindhome, Mark Thomason, Steven M. Porter, Christina Cox, Roy Nugent, Tom McCleister, Michael Bentt, Jon D. Schorle II, David Powledge",/jcfEqKdWF1zeyvECPqp3mkWLct2.jpg,C1
442,442,1328,Gone with the Wind,770,7.941,1939-03-12,233,The spoiled daughter of a Georgia plantation owner conducts a tumultuous romance with a cynical profiteer during the American Civil War and Reconstruction Era.,"Drama, War, Romance",Selznick International Pictures,United States of America,Victor Fleming,"J.M. Kerrigan, Rita Waterhouse, Clark Gable, Oscar Polk, Charles Middleton, Paul Hurst, Dale Van Sickel, Evelyn Keyes, E. Alyn Warren, Eddie 'Rochester' Anderson, Dan White, Emmett King, Naomi Pharr, Marjorie Reynolds, Eric Alden, Si Jenks, Phillip Trent, Trevor Bardette, John Albright, Thomas Mitchell, Harry Strang, Julia Ann Tuck, Ward Bond, Isabel Jewell, Evelyn Harding, Mickey Kuhn, Jerry James, Tom Tyler, Harry Davenport, Eric Linden, Howard Hickman, William McClain, Jackie Moran, Alicia Rhett, Olin Howland, James Bush, Scott Seaton, Blue Washington, Eddy Chandler, Barbara O'Neil, Lillian Kemble-Cooper, Ernest Whitman, Vivien Leigh, Ralph Brooks, Frank Coghlan Jr., Horace B. Carpenter, John Arledge, Irving Bacon, Lee Phelps, Russell Custer, Gino Corrado, Mary Anderson, Shep Houghton, Richard Clucas, Gary Carlson, William Hoehne Jr., Richard Farnsworth, Roscoe Ates, Timothy J. Lonergan, Joan Drake, Billy Cook, Leona Roberts, Inez Hatchett, Daisy Bufford, Wallis Clark, Everett Brown, Margaret Mann, Laura Hope Crews, Kelly Griffin, Edythe Elliott, Suzanne Ridgway, Louis Jean Heydt, Rand Brooks, Butterfly McQueen, Kernan Cripps, Patrick Curtis, F. Driver, Spencer Quinn, Luke Cosgrave, William Stack, Shirley Chambers, Arthur Tovey, Azarene Rogers, Hattie McDaniel, Alberto Morin, Bess Flowers, W. Kirby, John Breen, George Meeker, Dirk Wayne Summers, Ann Rutherford, Lee Murray, Jolane Reynolds, Terry Shero, George Reeves, Lester Dorr, John Wray, Susan Falligant, George Hackathorne, Olivia de Havilland, Tommy Kelly, William Stelling, Lennie Bluett, Yola d'Avril, Jean Heker, H. Nellman, Ricky Holt, Jane Darwell, Cliff Edwards, Emerson Treacy, Guy Wilkerson, Ona Munson, Tom Seidel, Ruth Byers, Carroll Nye, Louise Carter, Fred Crane, Marcella Martin, Zack Williams, David Newell, Cammie King, Robert Elliott, Victor Jory, Ann Bupp, Ned Davenport, John Joseph Waterman Jr., Chuck Hamilton, Leslie Howard, Frank Faylen, William Bakewell, Adrian Morris, Phyllis Douglas, Louisa Robert, Yakima Canutt, Martina Cortina",/lNz2Ow0wGCAvzckW7EOjE03KcYv.jpg,C1
